order_id,payment_sequential,payment_type
a4cc6870ef62de14130af4692815c82c,2,credit_card
b094b88a36a6a907eb40730b9382cbb8,2,voucher
a70ff61f0d853a260f33d7a6cda42e8e,2,voucher
198cbd4bd806061597b3f8fbdf126ad6,2,credit_card
13cadcf6f032e98f0fc276734a16d743,2,voucher
c6492b842ac190db807c15aff21a7dd6,12,voucher
3c74e538974fb013e938fbdd7d83675c,2,voucher
743d702ad0112c210a46dd80145e0102,2,voucher
be39a554924306abfee91a4f38ac55bb,2,voucher
d49132be94be94057aadb0fdd665943b,2,credit_card
9327c73b786466a6815c3d5a7785bbe0,4,voucher
af9f47d85cb6d0717a873ddb331a1b6b,2,credit_card
e0bd62e007e5e88656338ab10a5c0f42,3,voucher
e3f50e1c357268aa977efcfc6043c79d,2,voucher
9e7b9ace0373fca44197f8f406bb0169,2,voucher
056c68d093c100017aab1f00f260705c,2,debit_card
d0083f5db0e3fade5d9a7dc768e8df46,2,voucher
df466fb774f8f20a2cca22211d35b778,2,voucher
49486dab194ecf651037f3afb35380e5,2,voucher
904a8c5eecb566b06d4737b0cde3e0ab,2,voucher
00b4a910f64f24dbcac04fe54088a443,2,voucher
35d2e9d7381058ab6ecbb845bb1dec37,2,credit_card
0e3ec3c17b64c6cc7bc01bba21e7afdf,2,voucher
99e4c7eebc4e218f0ef4729921038c19,2,voucher
8e149b3d8483d3f623d3e6e0c9f824b6,2,voucher
3ce23ec58b30f84a32003c7bf535d14f,2,voucher
b2bb080b6bc860118a246fd9b6fad6da,2,voucher
2cd690a78448d2d942353c66dd6f6064,2,voucher
f8a8d05d951ce7e359dfd0c67f1de017,10,voucher
d4d8638eaddca23adbfdd1b383a5f15b,2,voucher
ae938042ee33a2f3048cb2e4d25f9bb8,3,voucher
d6e320ab3eb91f810c2a3296998bdcc8,2,voucher
9c54a1816e487456bb7eb5082b9823ff,5,voucher
e9613fa6e02ff8ae45f37ca30b0468a1,2,voucher
c3e2a651c8f9d7a02054e2e37e977c1e,2,voucher
077d6b93c4e88d06b124cf24fb67a28e,3,voucher
c0d98bbbc820c00ab877fbb053b1e517,2,voucher
de1c6db658e84e0ba847b2c1bc857bb5,2,debit_card
d885635e019669c17658a0f898cf7dd6,2,voucher
1405c563a488ba7869c598deec085886,2,voucher
527f95bc978265984802f8ef4ed9dd51,4,voucher
f489949dbe23cf9313deb342913ece0c,3,voucher
146bde81f92815f59ed9c7d44d8335cd,2,voucher
b60cab8c479e1e80420cbe584d7aa9ac,2,voucher
0b382db57a557ff7703eaba5e991e7fb,2,credit_card
469abd917ae82adddc931bca94bfdf84,2,voucher
3a1ce4053005d669ac4e0047a13573cf,4,voucher
1d51e1fe1c50aa8ab4844281efd36b6d,2,voucher
b77b82b683e9956ecdf55514de3d1f1d,2,voucher
c73f087113a67a6ef3ce597eb3ae028e,2,voucher
1a611328643ae11146ba09a4425d2e12,8,voucher
d2e18fcf7ecfd667af457a9e7034c86a,6,voucher
d054cc37dea401636693e25d78222470,3,voucher
1850ddbff1901eb4798e620006229131,2,voucher
8bbfd0be5d89a92d4bf214baac246fea,2,voucher
54066aeaaf3ac32e7bb6e45aa3bf65e4,2,voucher
3745ac683b5ef89d47799dcd2a703d99,2,voucher
061b13cf87863db16e1a03178285ecfe,2,voucher
52ade67b3fbf4821fbb52e5c8e3a463e,3,voucher
a267e89993dbe4178c877361a582f06e,2,voucher
c1547b9ad031612f2446bf9ad43a0716,2,voucher
086cb9cd0cf7067d77fe09f31620a52b,3,voucher
1d5a37ac3dadde6a732db74ecb91e107,4,voucher
701a4ca3334d676567d4e5016a02cac7,4,voucher
b91ca0418b6f2ae549bb6f356eee80cb,2,voucher
b8d5cd6eb84d7b61c5c77ac4cb0b90b4,5,voucher
771596702a2e0245fb67b093182acb03,2,credit_card
707c7403d5d131e75e3d557bdd0646c4,4,voucher
0bcaf262925111aa4be36f35bcb92fdd,5,voucher
0bdfd876931ec6df01297b40e9672c12,2,voucher
fd87d98feff1673e27f7302bceb00cf6,2,credit_card
33d1c541fe62cc7e7de82f1a6f7209f1,2,voucher
dd9934c610c4363619b6b0f850365725,3,voucher
0c077fbe69b84abe12774536d0904060,2,voucher
9c77966338b7a4afae520a5723c937a3,2,voucher
f30b5e94b68ee195b6ec2d817e5bef0c,2,voucher
f0e888236afb66e9bfac24a6100bbf53,2,voucher
99c254ee6e59f7fa7bfa6675933cbc04,2,voucher
b41c58f1cdb089998bf02e8fae313c90,2,voucher
a6ea59851ffee8cb73761179fc7bcb6c,2,voucher
8333c49adbe3515e032c472789e8201e,2,voucher
e42d675de97fa2ce82d7090d2e1627de,2,voucher
53f5a7f622d498ff3eeb334b8efa7ae7,2,voucher
1d251ab94983c4adb11e4b168abb1439,2,credit_card
93422fb579e58ced14dc90678d1ee09a,2,voucher
1c6df404972aaa1832eabdde60936615,2,voucher
6907ea7150759a085c8ed75a55aeb90d,2,credit_card
6bc359e26c859e9a1d3d1c157f38c930,2,voucher
63a82c6ebb8ce1c3327cf686be3c4a6e,2,voucher
04b8c60eb3cceaecde917716daa30bde,2,voucher
91691e7a660914bb835e82d2f6b12a2f,2,voucher
e49d0607832db7c3b1343764225d8df6,2,voucher
f98cb4c3cde10f19642a16e7dda03f08,2,voucher
83e6338b5cf25dcf222551cb8da8d0d6,2,voucher
cea661692913da073bd99bb510849bdc,2,voucher
3ba1f632cf89a08caf9837999bf827ef,2,voucher
ce59496beb223906ab55f6bce7fa86f5,2,voucher
858d458b39082890e96fbb1fed8c2a52,4,voucher
31b0dd6152d2e471443debf037ae171d,2,credit_card
9843c2a66fe0afda6509bc4274f743de,2,voucher
14142e4c26cd190475c63c3dc773bf6c,2,voucher
50459e4bff96bdc46566472362da2e0d,2,voucher
580e9410cdbeb1ec66a48d3d0454dd17,2,voucher
236909a5eec961f916c742c7f991d3e5,2,voucher
897ec6416d50126a9061626f0fc2d658,2,voucher
fb89dbec79bc8b1f0d12165058cb1cb3,2,voucher
fce3db7092e1f432d0ec790414b6a5e4,2,debit_card
5204d67853f827d1ee32810bf8f2d6c2,2,voucher
f2710c3e65b68cfc927a8aac6ecebe83,2,voucher
f40832d895b3e03277b9ef60c23d323c,2,voucher
5c0623ce8050c2cddeec3575bfbe0a53,2,credit_card
df56e27fb87ba6d4beb70719ffdd707b,2,voucher
1f26d6dc18f5315e3177b291a579b492,2,voucher
4648e84e6a37cd3e5a3d0597fdd8ec9b,2,voucher
9b75fa68354ea9cd02695d002b82b109,2,voucher
1c05b5c04855d3158e6e53760add7386,2,voucher
2251c2ae48921e06fee59a7779d9bd47,2,voucher
3558178e8d339107c501b79be5836b47,2,voucher
a7d73128b7dc2644c342e7495ebe8e3f,4,voucher
3a096d99346df2d6c043165967ff011d,2,credit_card
39d8500c0e37306e6bf2c13d7f298972,2,credit_card
dff0494b87d4607872757269757c7bb1,2,voucher
e69bfb5eb88e0ed6a785585b27e16dbf,2,voucher
450acd2e753be51b02a7db4e9f742b52,2,voucher
673c33bc0fb36d9b542e2bb104c14841,2,voucher
1e54e64066c85e4c0b929c0dde6bec3b,2,voucher
b191545cfb775e72c067683831bf4b0f,2,voucher
51f5cd4115244a4860823a80bea0307e,2,voucher
242bcea719638feb8c102d38e67a4977,6,voucher
a3d6f1c32e941d70a3261b7080854aa2,2,voucher
594013e81f2c775b3fb2591f7e4bd4a9,2,voucher
4483bebac87f089540f2e5be0a6589f6,2,voucher
ab8f85575996e2f61235b8943be55eb9,2,credit_card
05e6501cdfbd86fe9a3a788c3d411091,2,credit_card
bacacd90ea03f7aceb09acaab257d094,2,voucher
1196240b71cd166c2b75a3a0c9ded394,3,voucher
61cbfd453bec6d149c4607df0632496f,2,voucher
f694a43692e80583d2b5b561d4af4488,2,credit_card
a336de4bbd836a89f9cb2a5b58ed2578,2,voucher
c6c0dc0b58d87603f5b07c6283355d5c,2,voucher
accd8ec914c1ab328cfbafe6a5339c85,2,voucher
38bf87ca0f718d17d331fe70eb7431aa,2,voucher
f54fc4773a70856861f06fd47df664aa,2,credit_card
49aa82d12066e455617693a42d2b8bb2,4,voucher
6643fcf7be174c77fb72dea37c92aa19,2,voucher
47d99e35914d6194a685f9903e8ae293,2,voucher
9e4f46493d96c5842aa031c7407d2552,2,voucher
d4c0ebae1ec07474b7d092a62b469f6d,2,voucher
62b2d948f0d2de4fe48b034bbdedf94c,2,voucher
3022bc9eee8087dad85d0832b67b37b9,2,voucher
2be8f3f9bfd6f4349d7c95dfaa619b21,2,voucher
9ba78cdb7ebed668566d399629fc74a6,2,voucher
523d5e9ab692bee9c8dfd7063351f696,2,voucher
b465b096e042571f13c2e9e8e15122a5,2,voucher
d42ba61a59ac7b2af476d42dbe16f68e,2,voucher
d8d875126ddbeec8b736ffd7f0b1a4c0,2,voucher
eacbe7948aadfac0292211f2f352fdeb,2,credit_card
88821a1158691d3d5f4e35004aeb2aee,2,voucher
c5222412ad9d123721c453c7c21a6cfa,3,voucher
d8c4293616878e2f015351d8f1445880,2,voucher
9e3a542f51363bda001167b7f5bd8dbd,4,voucher
b414a769783b3ab82e49f4113c0edaae,2,voucher
3cd82d2cfb48466fdfcb8594444e211d,2,voucher
e1d010e4693683466fcd40145f3c084f,2,voucher
485ebaf1444009348caf87a4fcb8f0f4,3,voucher
516b0fe870022210bab4e170fbf10ec1,2,voucher
4f916177e07bacaaaf3d51df3cc133a6,2,voucher
79c697a71c6bfb37a4c83d238e695404,2,voucher
b921acf09054fd397896f271b0456f01,2,voucher
a4874f847a49e622356b40b62c61b115,2,voucher
0aea5ed8df108f7cb387c099ddec65c2,2,voucher
2c453858db792dfba1340601d2814b28,2,voucher
512669f049d27cb8c95c83eb6e268bfa,2,voucher
2468e620a816b687f5dc6878e7d847ce,2,voucher
02dbd29bc7a490d582762fae9f0fd997,2,voucher
6963678ab394ef16d2dbed6ee6d07c44,2,voucher
b0087bdf94b7aaab2e0fb914d1d99d9d,2,voucher
66b28b67d37eb8809a5cf1cc3ceb8310,2,debit_card
a34ed5f2bd7e75fc794ebabd8d4f1041,2,voucher
285c2e15bebd4ac83635ccc563dc71f4,14,voucher
728795566669c2f36ab5118fcde3af33,2,voucher
713646be0226c051688714f343a1cda5,2,voucher
d24e8541128cea179a11a65176e0a96f,2,voucher
6d5e1e480d92f1bde5e9eb187fa388d5,2,voucher
8cb407154874301be08656a7fb09d9d9,2,voucher
1ec5c99642df4c4c2469179b48e0343b,2,voucher
23858bdc4cab9cf5b5de163b1f12ea71,3,voucher
2f4912b4871e8127d9932edd5a1ae62e,2,voucher
928c456c589166bf1f6a77a4ec6a8165,2,voucher
52463ab7b28436f48c3ae2a48bc87ef5,2,voucher
9d4ef6bf8501238d56e2c970ebae7d77,2,voucher
76927b562beef6d31416c21778b2b4e5,2,voucher
bbc7d177c97f61d86a7486d86ed7a8b2,9,voucher
212399bb2189b8096965b199645d7d3d,2,credit_card
c8760b2b21e61235273701a644b5fd95,2,voucher
5f535417894495b2b12f4de92d996800,2,voucher
ca4d9163f73c29c767a726571e8baf23,2,credit_card
f64b1037e9e9b824414ca423e452b1d0,2,voucher
125f4dd03bbae6aa696e6196ac423f72,2,credit_card
465c2e1bee4561cb39e0db8c5993aafc,8,voucher
e2c5cdd2687cb2f0efe991ed155c8653,2,voucher
7fee8248879e6c2eb655918584bb3ba2,4,voucher
58b3c61516dc5ed6140b6a09acbeb05f,2,voucher
0c54d16446b830ff65da96eb16304fe8,2,voucher
70aefd12bdd5391f02011072c16e6801,2,voucher
042649285cd08ef7c546445419b43407,2,voucher
62e975f28aa68109d68f92298a9327ac,4,voucher
03e5d6a8dd520898f86f8429ccd07c21,2,voucher
980bc014d29830d87b56bbc7720a6b6b,2,voucher
420011ce3780f71ff75fc9d705144a9b,2,voucher
829cd80a357f79daa5758c5f4007fe23,2,voucher
cf5bae440125a8f7eccfde72d25e1913,2,credit_card
d4b074982e39f354c254a6b1b4ffaf55,2,voucher
84c0a717575f9477b71d4ffd1615a0fe,2,voucher
baba7caf6a8e4b9d6079db11ac925a4e,2,voucher
2a794faaa57fd9d51264972ad3981893,2,debit_card
5dcaecab15d20be174a67f4f5392cd84,2,voucher
a831481fe241b8d8bc08c53fc98012b9,2,voucher
a28d2fd8b59565ab9973b930eac2596e,2,voucher
0fc3e31f16aa4bc4bff4d14fe1e169f8,2,voucher
00c405bd71187154a7846862f585a9d4,7,voucher
b1e602c4c179bc28b8b7acda8ea946d1,2,voucher
36782087b0d4f8cd6daa340872006259,2,voucher
2e612a3508e4bce75344e6bfb68f28e0,3,voucher
d904c8fc4955920c3cdb9a2681648f3d,3,voucher
c05002c71f007c6a4056ca538113e991,2,voucher
1c74ffde86fb781136c43931617a5958,2,voucher
e208a6bd0e030c2240ec286633bd9039,2,voucher
0bf5f8d1827bd25b377ffbe375420463,2,voucher
4316640980023505d9d103d3040a85a5,2,voucher
062ce984a468dfa021e43bdf17ae158c,2,voucher
3ecb32442c4d437bedbe97a717ae5c0c,2,voucher
816e49951eeb579e37e0e247a4957869,2,voucher
3dc3b1441a6356bd23b21ac507bd38d6,2,voucher
702c1e398b49275935f9d3a6e344083d,6,voucher
37b6a6302848e0ce3dfefef7716a70b7,2,voucher
bb1d699eccd1fe0e0b22aea230eab2d0,4,voucher
8c7fcfaa7131076e4b646b3977ad6633,2,voucher
85009f731c1559c53d150e4b3fa7f8a5,2,voucher
c8020c10d5a223f0ec75df2818b966de,2,voucher
eb09635680fadffb33358e40b05c9029,2,voucher
7b42f564d505ea0c0783bb273062ca8b,2,voucher
91750e4d3d89e619cd557a6da400be06,4,voucher
656ada45a719393ba3e97d8d9e2ef750,2,voucher
0f28dea25f498acb1ab8d7f947c2ceaf,2,voucher
21fc87cfedd833f6e6749fd823dc9754,2,voucher
f4648b67b522b668ee82118f15e903d6,2,voucher
87a2d83c67c7bdc791e7e5869b035ae4,2,voucher
70fd326c5cd0a2e95b8f8a457d62ee8c,2,voucher
32bb58472bb3798f5d511d52fc159d98,2,voucher
4cbe8de031dbae0b80286a23fdc1cf91,2,voucher
eaa0211ae0667cb758713505ee149479,2,voucher
6affff7ca93622555a65d2d9a169070f,2,voucher
0b398dbb3e7c81005f3c69b01488c4c9,3,voucher
251f0a3981c4a8cb853a9cc9d6ba49ad,5,voucher
f967e8851f01d6b40232cae3384f06c8,2,voucher
fbf7da560930fa17715f1fa8e0b4ac81,2,voucher
6d84eef7bc3b079a4d45a49a3e355784,3,voucher
ffa1dd97810de91a03abd7bd76d2fed1,2,voucher
499798fd04e5748ac54b4456d1b7995c,6,voucher
3665babae79dfad7eb45a5727408c98b,2,voucher
17f027e58cb5cfb188bac60e3abc5cfe,2,voucher
cdd9601c7f7685708434a68d814fb53f,2,voucher
1826d2a2eb6ba6e3e4da3ffd1293ba5b,2,voucher
0e889057c46617878ff0aa3431936d7c,2,voucher
bc22fea220f805df6f4e021a709e668d,2,voucher
823e959449ab09141875541d427a1581,2,credit_card
34be06fa6e60f24cfb03b4b2303d9861,3,voucher
a23f721497b1d681e6408ab48c1cf387,2,voucher
462d95e4a92c40052f2cbbb3cfc9dba0,2,voucher
1d3b8d78074e0b50f10346941e67e9de,2,credit_card
c24e1ca06df82199a5041274b7c33643,2,voucher
cda0a53768d83bf2269db3cee554cb99,2,voucher
b607cddb1d5540b72adbffe3ffa05328,2,voucher
b9c9ae9ec1ae133cb9d76c6a4d38c316,2,voucher
789e059c493926a46f2365bebb807dc9,2,voucher
85f5aa79a7370114c788fd6752d6fdb9,2,credit_card
891a2a73007fba5bc9bfb7ea1f486171,2,voucher
db79668a5504403f129b4cf78d3b03c0,2,voucher
7596db1ba623b5cb1727772fc9bf8440,2,voucher
4069c489933782af79afcd3a0e4d693c,10,voucher
985dbac2172bbf6b32bcca35da50d7a0,6,voucher
af29f3d2878958723720a759676814e7,3,voucher
9322ed60e16ee4ff1efe8145cb66060f,2,voucher
1468556ad5a95f57ef848cf278d8c6dc,2,voucher
f1cefe8e64d1771be13b8fd8360385e3,2,voucher
51eb3e42940efb2afe2e7546e8bf2f5d,3,voucher
bec70b7a1c8969ad58a048aa111bec9b,2,voucher
3ff0a629f4dd40fa3b97b60531307582,2,voucher
35d0b7a55813500142b572061fb539cf,2,credit_card
97abc984480b7b063adb9e32e8bdbcde,2,voucher
9c9353e8fd52f68f8442e580b5f2bba6,3,voucher
5a648bc4d784434ae63666bfecf66be3,2,credit_card
92be217451e443e50d816ab21286d00d,2,voucher
61b73d6deb118dad91fa0cca4365e4dd,2,voucher
e3ea7db75c57be6a3779176cfa7802c3,3,voucher
6fa5088dcf950909aa3c2001eafc4106,2,voucher
14a031b045ef8ce4a2b6e08d1fc5623b,4,voucher
3206db48a35131540e67f96b35a30ceb,4,voucher
466956eafdf33e09b80a44e188ceb5b9,6,voucher
9761e698e3d390c91d88364fb6a5ef11,2,voucher
3c0a8fee9785ffbf4381ff1eac0d220f,2,voucher
b574a73b303733045a8adad4c30d7add,2,voucher
8dc88c2e364c9253fef2d8348a638d82,2,voucher
eedc6468311e8bd6f486d10ceef187f9,2,voucher
42ccc07cc09ff8b0c392b43f125ae1d7,6,voucher
f7fad682a022f51cd2cd7355ae941ba4,4,voucher
a8c7e8c088aabc1cd41eb0161f0c7757,2,voucher
2a4cf847d8e23123b4421ef7f7dc3d9f,2,voucher
27587cc5a5f975239e49460102252868,3,voucher
52a637177b682c31c18672fe90f99231,2,voucher
a03ad7057fae696dd18f8967826c209f,2,voucher
30e934394c047a409bb861a9ecbcff43,2,credit_card
c0cbad6a3c8fdde69b705b0016769afe,2,voucher
f37bdf37547266e7d6760e52bc87dfe3,2,voucher
c4fef2621519c7ab7541140d3cbda9e1,2,voucher
d33ed17c28104a5821b0aed3fd7323d0,2,voucher
d5d287f2402efa84433646638d83ffef,2,voucher
f9e65963f3f83f99489c898626cadd7e,2,voucher
3e02b2b05d2244a9fb8f748eaf4ab3ed,2,voucher
927eda1d91913116e94535f4120dc578,2,voucher
e2e33b37d96ba30f106c15dd7f77c8bb,2,voucher
33b85e6449a3f1684051b4a02f871871,2,voucher
60836a0b2a1b5051e61371cf04a16574,2,voucher
6ec704c9a120baaa6b3e162255ec684b,2,voucher
9bd2751f058566408b3584868d9e0c2d,3,voucher
eb6b32a82d2459d0ce7f2089f9eba0f2,5,voucher
3dc8ca7de518eae32ebe7dc2dad8ae77,2,voucher
6afe12e2152d9339a25453d2d45003f9,2,voucher
f4efba146388fcb18269422b1a903e86,2,voucher
34e63d1843fa8269ed932133c6b58a3f,2,voucher
dc5f7bc4c5617c381a1943ba3d5cabcd,2,voucher
9a79820753183f9ae199a37da007e914,2,voucher
5939a276152174ff719ee375114e0775,2,voucher
51c6d2f460589fa7b65f2da51e860206,2,credit_card
37a7476e58da10721b5e55ba4be6807d,2,credit_card
47d11383b93b217d96defbb2ef1a209b,2,voucher
443038d9ed6b74bc4f7bfa679ce81bf1,2,credit_card
02725851051698269253f0823e7824b6,2,voucher
7c6b6a9c3d77dcb56f9d216b3edbb1a9,2,voucher
828acc6ccec3081f5615750358c691db,2,voucher
74500bfc015eccf3d38f95558177b21b,2,voucher
72c3f657842e35f5d5279cc0fd06826b,2,voucher
e0ed91e2a699499df74df781f551bee5,2,credit_card
8fc1991bfbb78b4d939d11ffef79c398,2,voucher
b183c7bc4664d0f263a7baf78c494ab5,2,voucher
0cabc61e5deb17c32904e1b512204efd,2,voucher
27dfa7167b8ea894c7fdd9ed01338ce1,2,voucher
ff20ee702706d9e407a34de9fe2ff768,2,voucher
4d920656159629630f3cca4092065c72,2,voucher
fe583f15d230c8ef63b9c1e8053a5240,2,voucher
fb7688c98b85305cf636fb26b2804186,2,voucher
7d48e6b043ed5dac29ca0e41d3e3b584,2,credit_card
5c05ba7b96e7ea5014e1eda4953778c3,2,voucher
c71cbdb7b9942bb81f17f42771a10f90,2,credit_card
672b1bba837c3aa34b3e8ddd95ba6eab,2,voucher
29fafeedea8220ed8162dcafe8a89483,2,voucher
53036d8a739a905871d7f0096fa3b339,2,voucher
458ce9ed0016410eb81b196544fd987f,4,voucher
157cdf5ef06664d53e7449d529e2bad1,2,voucher
ce699ae4abc92356538ece036da1045d,2,voucher
5476cb509e6871df824b3fac5acad36d,2,voucher
38d4786d1c7b6dae14470fdfb8616bb0,7,voucher
dfc5c1ae34c30f42aba88ae3a51f97c6,3,voucher
a6cd7cac7ee11538a78649066487e0ca,2,voucher
b30af538bad5d47134c88fefbad8e35b,2,voucher
613f10bcb5cd9cfdd584832662fa9a67,2,voucher
1ea11b975aea60ca92fa0559184d3d34,4,voucher
36740de778429748e1ff6077c7d85e5f,6,voucher
c2ee895532a4463f765efa0c39d2f878,2,credit_card
0fb55482ffb326ed131c67051fe87192,2,voucher
f98f9045770394ee230d0feec0817fe1,2,voucher
95d01aa47c6ad56612e6c8e9057647bf,2,credit_card
4d9190887b47ff1b89c657c788c038f6,4,voucher
85ff97380814f8f14c1dea2f514b5fc8,2,voucher
7525e8f8b1a51d44f9912ce81146ac7d,2,voucher
db66dca329373cf37340222e240340b6,2,voucher
8dff71d623cf6a422b03adc61a69368b,2,credit_card
a5538348a48a05d585b5f6e40ba5205b,2,voucher
411b8901b201804f134429744b17b686,2,voucher
434227ef75dde10f4049fe6b219d13c0,3,voucher
cb53cd98c09562828a48a0da5d0b92ce,2,voucher
8413ac0b09301d03b78adeca5840866f,4,voucher
1e90eae620cdf28010098a2159d56ebf,3,voucher
cffaffa29cba49c69e3ec0dcb839ab16,2,voucher
bef797897a2dddfbb08f9dff9c5ef7b7,2,voucher
8e642de08fc40170f87db3c976ba2dd2,2,voucher
5112c764fa2925ae974ee7c77478a4cb,2,voucher
dfc6c80c73f6b324371273bd97e19c3f,2,credit_card
189711984919a2bdda375153d796d096,2,voucher
88cd8bb48fb54b0e7a42902d1383f847,2,voucher
1c11d0f4353b31ac3417fbfa5f0f2a8a,2,voucher
1a494062b68a8ed99ba9171cb9c9aef5,2,voucher
f399b1b1cbfba9dbe26183ac60e6eae8,2,voucher
692e004e31546b86abbd93c0661bfb67,2,voucher
c61e3efc183db6b89f5556efb5aa8797,2,voucher
4cd3892b846909cad34c7070fee79f78,2,voucher
efa916a75b5d88fd21c5e217c691e81b,5,voucher
1a1cbbc80d127af8c72708f098494a0e,2,voucher
3311bcf8b85d70179b7a3addec72e5cb,2,voucher
ac149cc1646470fa003284a354a2b4f3,2,voucher
ce8690397f7d93704f8d39df619190fa,2,voucher
0484f1d11d891ff86fcc2d225ce7094e,2,voucher
362cdbf5a3b5f297257f6e67be534a27,2,voucher
111e8cdb5890a7e3beae3e717737ca51,2,voucher
49ccb99fe3aaec6e4926dfd025cd9d0f,2,voucher
15010af27d8cf1619efb2867f47ebc51,2,voucher
a49146f414b54879adb68c422428a68e,2,voucher
368b20312c68710e9d75cbb5cef5c469,3,voucher
c4d5588c1ee36814fc302422334e67f5,3,voucher
442693e8e705ad1f9c91f762f0d297bc,2,credit_card
3fd855fbfc51b1fc63f68bd33ed6d9b8,2,voucher
8261284307e7712ea0491f342df56d74,2,credit_card
2fb18b13a1be48e919574ffb28831cc8,2,voucher
6684a2469619cc89b92f6065a0fdccb8,2,voucher
498964d3c3eddfc0d670e6be2ea2d5b2,2,voucher
7491b6e69f50c3e941057224d0826186,2,voucher
bb1e19124a79d7567645189d83030101,2,voucher
a80aedf3acd66b4cd4f63901251af78f,2,credit_card
0ea7c4f19490b13285f00729f7f9b276,2,voucher
213a17bb373d57763822d78e40e7ca38,2,voucher
587065077b677088697c8e99e2c8e273,2,voucher
c1d56b2ecba4d7cef028f838f3a460d7,2,voucher
00ac05fe0fc047c54418098eb64e3aaa,2,debit_card
0c2145845231f6707fedad2baf767b41,2,voucher
e9d368c231d559667f6906ba8421d74e,2,voucher
8cf69b251bfcd650555347d7752a3625,2,voucher
59d34e1064930d037d30041b73683aa7,2,voucher
3139254607a08295dbd11e787d816506,3,voucher
08ee9c1b1da47ffd2a7c7163aa134b16,2,voucher
6b27933c6a46e3d66203137ad1fdb678,2,credit_card
35c59a35853cb88d8209641947d505d7,2,voucher
5e8e2246d1b5e113efb8958d9b9fd9de,2,voucher
98cdb0b0199939368746cb2beba58efe,2,credit_card
980496fd521b7f8fe2d75593d11ee1fb,2,credit_card
13bc2aa1a887b018329663498f5e00ab,2,voucher
5f32fe4a0180fa919a3a01ec75e5ba12,3,voucher
854f8cb8dacdc3abc4cce7a7df6fcc1f,2,voucher
491830ceac81983791103aca18acb421,2,voucher
e56d88cbec1f6fa11c71a07941433b0c,2,credit_card
91fb22794b4915b6dddd8e74705905f6,3,voucher
8b88af6ab4bcba779184de098d66c9e7,2,voucher
99f7ab7ea1001d0e2b6ac00be98444c8,2,voucher
196d07f4360358baef663fa6bbba95b0,3,voucher
70b9629a764d2247cf5995014b7204d2,2,voucher
170dcd772ea4f51c3a859f9beef5d297,2,voucher
7f8f6e7d331e83effb58aa14f32cad44,2,voucher
4df36fe83cf894ed979421fecd300bdf,3,voucher
b0b54e4c452d66681d67e588398ecf7c,2,voucher
3334505458e0f039b5a43c32dfef2cef,2,voucher
d7d4afc3fb829c97bf4669cec420064e,2,voucher
d16f8ec8edbb1c3652f142cc60042a86,2,voucher
de6ed885a8151d0cee622e51585ff6c7,2,voucher
de5b9ed8a33e27633d1c4a31445dddd1,2,debit_card
32f1eaf64e65f64c1f57ef1612431740,3,voucher
a95c742fa7426798396959c1bd1d6ab8,2,voucher
31bc09fdbd701a7a4f9b55b5955b8687,3,voucher
4cc275a83d9eace28626f30559570ba0,2,voucher
54e52a2c76449b9a634705a5ae9684a9,6,voucher
a6d23aa5f1190c09129345b363de8e37,2,credit_card
97e8d3eb8f48e3610beed991e5f32296,2,voucher
6cadbcdea4da5368c7a801ce027f23f1,2,voucher
c991b8532e7abe41bcfae9b0ae4e8f45,2,voucher
dacd9ea86285f197d0b7495e8af14781,5,voucher
b64e487c58e0790f34911fc9b7939827,2,voucher
9eff67e8c9f0810c3ee0038f915a84de,2,voucher
e1a052031a62fc3bc7f2bf2d15241785,2,credit_card
db0bd04c3beff2d041d364ce8d96b2f0,2,voucher
ab5f88ecd8bbfe5386a0b5687ee8beba,2,voucher
6b37f541eb6753f5383147a84d419d11,2,credit_card
126db85298f060d1b6fb6d032fd2dc06,2,voucher
8256266a3e79c5c11593977b92fe7b1a,2,voucher
fd867bdd8258af11c6d8d6ff8c6c82db,2,voucher
81f8f469c9ebd7916d4d35d7b379127c,2,voucher
3a129877493c8189c59c60eb71d97c29,2,voucher
ffc730a0615d28ec19f9cad02cb41442,2,credit_card
d71fc3033bc27e81b5a946294eb577dc,2,voucher
a9016dde97a6a447890dd748aa844b85,2,voucher
668806d98daef95d0b00c461c8c4afc3,2,voucher
260ec445d18b2120c8ab6f87ecae2a1d,2,voucher
c4e3b2e6f29f2e5ba28bd079aee75750,2,voucher
807d1d7f9ef2a3649f918a57fe2e2141,2,voucher
f5ad4f3e25e8adb066f7c5ace4732dfc,2,voucher
039f61edec89c6f0edf8dd1a0bdea1fe,3,voucher
d3f99233d90971004bf98c118aa4387e,2,voucher
12c404363fece070157a8d13afb76b71,2,voucher
c1f9d94c449d29a907aaf5963c2fc4f1,2,voucher
cb6dff9394d43eeebcff3c8caea9375a,2,voucher
ec3a75fb0ac595e461765d2d854b1d08,2,voucher
13d5066bb747cafa23f1bb6d1838eee4,2,voucher
d245b7d86b7965f8007179df464f76df,2,credit_card
126da462f642d99483c0691ac474c783,2,voucher
ec07c952b2e699cd885db38a3c9362f9,2,voucher
724d164fcba4e6b5fdcffe2ef8d3bb9a,2,voucher
9d18163cf9d35e24677b08a21030866d,2,voucher
7f5d123edea7962b20bf26e29262f9e5,2,voucher
f014dfdae1ca2bda29bd1c98870ccd49,2,voucher
4347279deb067c6731c1c97237921d18,2,voucher
